"Greater Toronto, ON","Greater Vancouver, BC","Fairfield, CT","New York, NY","Nassau, NY","Queens, NY","Sussex, DE","Fulton, GA","Broward, FL","Miami-Dade, FL","Palm Beach, FL","Hillsborough, FL","Lee, FL","Sarasota, FL","Hennepin, MN","Lake, IL","Cook, IL","St. Louis, MO","Dallas, TX","Tarrant, TX","Harris, TX","Bexar, TX","Maricopa, AZ","Clark, NV","Los Angeles, CA","Orange, CA","Riverside, CA","San Diego, CA","King, WA"
1209582.33062382,1183021.18873028,1596799.87999287,5841733.14478734,1032433.24776472,719318.410351957,286841.432835418,899898.633389865,358690.153870993,1374210.03528504,1362703.07486799,304721.132978397,539789.240681874,854897.599356584,667813.824805912,886673.609789335,444846.227546731,480358.803394115,920190.367026337,398692.308703904,407930.103842998,241593.471097004,580533.582673741,843402.55186582,1291138.75492943,1231783.93967153,1069721.84401682,1497885.26400873,804449.458681621
1209682.33062382,2320803.65870078,1261147.66022239,3904963.14477044,644936.315165398,724536.134222339,286841.432835418,784892.063938891,129609.758551342,680646.57860338,1063749.47211879,454714.801636295,615324.853920177,814495.102350086,667813.824805912,767795.479123914,550176.016847351,361562.57422035,1705498.84423317,467205.04396197,407930.103842998,272771.721271521,529324.900883941,851501.55186582,1845265.7157362,1279298.28954587,544403.365315579,1062595.32912644,898107.032248649
1109434.92526497,1596214.36267292,661148.500368763,4119963.14477044,735128.863959208,1008046.28010797,155845.418272226,850578.859107754,469055.256576881,237619.798682119,1296846.37623372,241793.913634447,566257.649570656,812495.102350086,911118.903830347,767795.479123914,550176.016847351,511785.137140942,342425.416619941,377240.112847606,367400.157391043,254251.797568369,539158.211117786,724966.890831558,2108288.36766595,1875522.0556867,1074897.76562843,1053595.32912644,1264374.3983363
538653.220117282,1098208.08524235,203232.906442365,4314963.14477044,1137625.36108187,599511.249861128,395491.732777014,908153.118824561,492610.087777647,355295.541807559,791973.401774827,596034.288506646,547730.623565985,1245222.7327286,658193.429888173,730223.110353421,779818.978007004,511785.137140942,748921.853176296,443109.854564323,432721.080340923,126162.617759487,680165.789051818,692163.931803325,2687599.91269893,308823.668651656,717129.390555945,1062595.32912644,898107.032248649
543243.902154261,644210.709983218,1846917.37566615,5896733.14478734,579426.006077659,633572.602958076,395491.732777014,511239.236742018,229037.815030663,303619.798682119,772413.711363334,620847.545991184,567715.57524449,1085535.77080409,680183.862636657,578531.776048196,779818.978007004,425280.143550249,360350.197373309,333862.098479942,303091.18188648,339455.068328791,703377.253271335,722249.07414741,2319153.93352428,1261895.80339623,721254.378462701,1183916.58571257,908107.032248649
1413724.60730195,-48664.072009665,1614671.65573277,5766733.14478734,1581902.64446766,813829.751292173,283993.18184637,881183.917365765,547051.395891959,668921.50944161,981948.25472637,472819.660579773,537730.623565985,984255.180843084,444393.27224818,732107.485773255,778807.455075455,425280.143550249,738432.633883498,333862.098479942,397400.157391043,224632.609734075,442339.93496141,302095.653452297,1964830.13554366,1260363.0199813,1111700.86938604,1101174.42978939,908107.032248649
712183.832932614,110823.549265969,1729123.14141886,4693193.14475354,1139282.33976048,793891.821579713,30653.312822075,707890.155249146,398779.832187028,777646.57860338,1185409.52048373,3382842.69713388,570287.05477159,1099935.77080409,444393.27224818,812137.676641935,778807.455075455,512938.145526489,-66608.4916912382,348545.880041161,584457.366398758,167500.257559218,653666.398378943,333239.126524933,3681210.51705282,1089420.22397258,631471.046177906,917849.273412343,868107.032248649
798814.289338929,1472720.23874163,11033896.3248696,4044963.14477044,1571211.31612094,833838.618476107,-146137.510422142,1073900.06903175,499772.794983738,253619.798682119,742413.711363334,2978023.48478586,538412.110563649,915933.66167222,542248.201176268,615164.021358449,730824.699552062,453386.229301867,71815.3164155923,477564.972489054,584457.366398758,244897.314083788,658766.398378943,584371.743841699,2874272.22275704,1805635.42887955,946094.430934045,914420.691776655,868107.032248649
691023.763710967,1141886.77980239,1234576.39153493,3918963.14477044,701965.421002628,609193.50910348,-32209.9114908017,759700.381841819,499772.794983738,821952.247623919,731413.711363334,210596.25676645,635475.158790274,1022902.42633988,1656048.39068261,763764.970511365,730824.699552062,439286.475225317,950607.494167912,21967.8241817615,504021.155857516,172486.738834039,580190.449630268,59496.0762616156,2034722.99107537,1281618.03695731,1163170.58107284,916062.364397473,748193.069628914
1233992.64858685,434765.709695719,2241194.32293593,3918963.14477044,775503.934459248,579551.152188833,-32209.9114908017,785732.220119381,398376.827173039,677646.57860338,1418790.97806535,31498.6246496462,193604.619389072,426723.309916877,600896.984965577,706010.802854513,566538.080994851,347599.105941644,292871.555471133,21967.8241817615,528971.122032292,344168.777796091,101138.877708777,51102.8906228764,1780271.13106936,1248681.6315847,882742.982798398,897330.765664438,918107.032248649
1059986.72602378,757832.490417507,1815985.90261009,5611733.14478734,735627.34302267,792714.477901026,101777.648093494,804002.773796654,500609.495123728,667646.57860338,1438390.97806535,344854.197300663,935154.085142913,439302.178620641,512463.679503582,705060.062110333,566538.080994851,347599.105941644,766039.947243865,265249.840325457,602014.856449773,138279.434344713,351414.858591856,606043.336661068,1613592.31560576,600385.729614438,1116231.08870672,1045050.16418221,918107.032248649
899826.656802132,1096505.78390317,2156125.48417181,4714963.14477044,589095.514291103,753507.576942557,47593.2014281314,840826.85145677,455479.560744189,800646.57860338,1242931.39176169,389431.891609305,606181.894865977,1108926.90183408,1258746.92088025,705060.062110333,550630.480978194,446776.29024481,179470.902816067,426790.635289555,718896.440275659,205203.173935024,542547.449630268,530171.456407802,2345456.96534783,645351.888015867,1068332.22315878,768867.848918813,590432.793074456
1484594.99448662,409907.458655386,1421477.01755744,5795733.14478734,1603302.8774635,600406.799381894,47593.2014281314,779617.01683346,454551.996980326,981700.89017736,1391422.82374807,40105.8870994927,526978.742525798,772189.649020251,152739.542399102,598436.939087372,550630.480978194,446776.29024481,912341.868979206,426790.635289555,149438.105439131,145788.564956371,479197.430070969,534555.342152525,2135481.68306688,840559.664062554,890272.76376667,1138766.81894057,1049472.9724407
1249776.40806076,697007.732968775,1010868.17721259,5876633.14478734,1177826.99851633,833599.204509879,-76587.6847200915,876598.134526371,558487.265245137,1208530.5034532,1347082.61826741,69305.2330420089,538232.110563649,1053803.42633988,677232.299279627,767795.479123914,725470.5816945,379140.414319382,652217.825536627,198221.953862136,520711.827086261,194299.712432481,700215.125858938,770160.313218036,1438274.74625698,950104.674416823,542811.958105862,1051616.85466548,1136099.34750038
1199582.33062382,1591534.06699312,1686598.39029439,5696733.14478734,694943.9013588,724460.285294907,-76587.6847200915,1192823.48978924,552639.022157186,696137.327627673,1303129.46664877,146534.689080742,587281.894865977,1020397.21148196,677232.299279627,578514.652963892,725470.5816945,379140.414319382,929420.081366051,198221.953862136,520711.827086261,498771.037623274,567115.060609444,507679.843313969,2268339.18471849,1736748.54668583,623481.26315968,1367017.40941765,392717.088762897
1089610.41627604,1320339.44352335,1562123.69342439,4744963.14477044,862224.068153749,804110.545450094,-382929.156501804,797753.052009266,304560.006242682,-1346203.80682051,-1915443.47414431,5738.20186614059,544632.110563649,1054714.25163323,439322.594269427,422417.547119759,598470.942298366,415306.900163453,1433672.20427294,319581.326014135,519485.590545646,471060.364094639,604598.100828959,325798.138985052,2180286.75087937,737215.498872763,796795.332630519,1413048.25220417,1178092.99247664
1208482.33062382,-968689.230820271,1543487.66161199,4194963.14477044,1074513.78254272,695834.105344731,-111587.684720092,944543.733717816,536447.51033154,679239.11494967,953427.620057766,270202.088588375,675963.961721578,951108.853979957,439322.594269427,422417.547119759,616815.521127539,415306.900163453,147396.704323714,319581.326014135,519485.590545646,448092.433064141,706995.5594174,714015.504348232,2076032.64589048,1362899.07799832,808034.367206241,1391108.5630112,1030328.13703428
1227582.33062382,3113342.12746073,1665905.60631614,5595733.14478734,1254641.73542647,679853.397115998,426981.79568102,851208.556636048,567876.121208808,439968.071092233,1445254.70133245,-8175.55487427313,546078.742525798,1103219.83208183,804125.799803483,667346.874972039,546669.073147885,287428.692175165,639387.489806088,121066.271223578,460231.060749691,478810.176260345,724656.212410234,613558.588614654,2099941.31573747,1366035.69491847,799867.338243528,1630623.51137091,1445859.38541089
1229582.33062382,248079.103839623,1690911.91086681,3904963.14477044,592435.874701315,733887.387987746,426981.79568102,792250.338897095,463367.527726982,1103784.09695651,-119980.064234115,412926.825683032,578601.31500804,1039714.25163323,708799.550351626,667346.874972039,546669.073147885,287428.692175165,435103.500096573,302062.862245355,494884.987088233,412974.907709682,593479.892977532,432984.51026253,1989955.14480483,1231256.2219211,76796.7339359208,1310583.27619584,-104837.223394043
1069704.49371298,497768.461485074,1477741.13367281,3518193.14475354,1068196.92371714,499477.25898938,-173576.478884144,879739.434664495,518008.01348893,1386860.57377773,1281006.58718441,362857.966051053,239128.678868979,878184.561281098,718899.550351626,944191.946758403,623492.545125694,472593.354229127,423250.624584551,548128.586197372,494884.987088233,429720.969351838,575653.998697389,475223.215014289,3387549.89579194,2272388.46710371,1063206.28438874,1454897.11943624,1779202.1715935
1079897.57114991,93227.349220579,1455442.70257105,2461423.14473664,1311312.44559771,749680.465287876,350598.394803357,869003.349859851,221993.100690915,1043595.70455513,1479194.76344432,1206913.83310325,550232.110563649,307331.835580151,778632.375702615,944191.946758403,623492.545125694,472593.354229127,846652.321988429,548128.586197372,493775.986270019,396470.519596162,425957.089496862,473001.672881077,1917821.17777671,1335769.16996734,1028053.81996036,1642004.79734984,590625.229016822
1668174.85604332,1379768.95091534,1684236.75439861,5734963.14477044,1084513.78254272,600029.466200694,-170224.027678066,797178.326107214,250482.247018435,766705.371706747,1588971.76344432,2064219.70536068,-364282.018676816,463570.585400482,428335.480138357,618772.971579691,604247.966296521,451277.424893616,503977.620766107,530624.808667428,493775.986270019,399210.557744586,523906.213783858,454470.45936769,2015345.60467405,1300213.93155678,579016.266782441,1256299.17431391,931333.772973798
1084784.49371298,458318.612154664,-58450.0741703541,6961423.14473664,1562028.48403426,679932.441098011,-60141.4958589502,769055.004043578,649318.147420372,669381.591563848,769864.986243311,248557.792692106,648783.560208491,817914.69518442,428335.480138357,618772.971579691,632844.268575337,451277.424893616,71732.2436570397,530624.808667428,794599.948212997,316251.713246108,574284.751588827,368123.783336262,1801090.30083729,1336319.79220425,289810.129284719,1052478.47369893,1061711.13661211
1084704.49371298,1986198.63444412,1147602.16213819,5771733.14478734,267457.694834593,499607.792992114,-60141.4958589502,900912.773796654,471835.508966224,678381.591563848,699878.223670436,118557.301583087,561641.697892151,1147675.4872318,158110.752236522,678859.468910516,632844.268575337,471395.390597251,300232.51180619,518372.687013622,-296614.235817544,260892.48726339,434563.835153257,786354.02303841,2559061.22014146,1310426.6308382,788972.060709643,1295661.81772159,1086589.81496477
1229682.33062382,535660.597370674,250606.615483531,3974963.14477044,955649.78708854,346429.701419589,-143158.081805929,431630.657781419,851629.970258005,689340.980863097,957195.566159362,2219477.09579303,799778.400302878,757694.848112537,158110.752236522,580238.219192559,437796.708223244,471395.390597251,588752.21290137,518372.687013622,-296614.235817544,428325.357465359,238406.048748072,-273328.306207458,1962402.62318,-203444.807444361,909747.330350953,1068550.16418221,1116032.41831464
1059710.41627604,1129764.88675555,1173333.94426797,-1237116.85529717,1276041.06695396,270522.515369642,-143158.081805929,1163219.48160595,571241.161395355,694340.980863097,1504331.51865787,111786.51206731,576229.13656832,463147.680576251,723517.941211327,580238.219192559,562301.643708787,464477.178970166,494306.074050179,484524.137250725,1261817.34155679,366170.710338282,308037.173885136,345452.291889208,1203167.93816306,635828.497100512,776427.185060242,1265399.17431391,769060.19074173
1074615.33883911,3357702.71882033,1637762.25560289,5875733.14478734,466968.462875705,784854.874979987,205433.438630088,1250645.55498743,679931.36038879,969602.756090787,1328493.71956836,203683.335853625,-324199.686933503,404438.938725019,597912.542112888,1022759.67173824,562301.643708787,464477.178970166,332354.986755103,484524.137250725,1207021.04906122,265471.827691381,521125.666420429,479001.672881077,1918390.82002741,919204.674416823,575542.288658922,1276286.90703386,943500.125548193
1214582.33062382,1197807.72286057,311970.391120512,2262193.14475354,714384.469237252,550142.297784457,-184703.015102475,807849.833303444,349533.952687687,-194967.039760992,718493.719568361,93809.1245696544,606165.270374393,1087500.29492407,536339.567074429,1008401.43953027,375149.494144432,454923.527782712,186488.357218819,338064.49858076,1229501.3702475,420798.674399618,529207.205556656,711382.328846724,2335787.81276669,1002303.23389729,547187.796769949,1151680.19572496,776263.724824732
